	c10	c10	c10	c20	c20	c20	c30	c30	c30	c40	c40	c40	c50	c50	c50	c90	c90	c90
eco_gcs1_t12428	343.2744514	166.5102819	288.2147756	274.5013546	153.0052916	376.9057958	216.7852397	215.8782548	223.1475176	138.2034624	264.1911156	222.9427652	257.1252036	255.6561388	406.9341399	254.3781857	158.0956264	200.743831
eco_gcs1_t12276	12.63472177	9.559184992	11.33755338	12.87880652	7.922742125	17.92563995	11.41087567	21.89614517	11.40915682	12.26630548	19.65027702	14.30117565	17.31394793	14.57294739	21.50153956	10.12277556	13.80053788	7.244989412
eco_gcs1_t11895	1171.472963	1425.019186	1114.516872	1568.313112	1641.782849	1818.195054	1817.742732	1627.071453	1871.3016	1567.821018	1675.987913	1321.337685	1479.7799	1193.822334	1113.377544	1029.183487	1640.973709	1245.032516
eco_gcs1_t07204	170.5758594	155.1978471	170.3724227	199.0734192	157.6713077	173.7288081	211.1728378	200.502552	174.9105732	176.4494435	196.4785127	155.7192609	190.9713714	181.962045	230.9393315	194.4992891	236.1477356	221.1110125
eco_gcs1_t10113	277.4019875	107.5244012	234.910299	161.3804821	77.90511726	243.7822371	116.3632339	269.9545556	154.2027929	140.6963773	255.9806909	136.3057264	132.758133	204.263019	243.4505726	110.1156953	163.8324512	222.4843115
eco_gcs1_t06741	517.5445882	632.7916134	573.022268	538.5697586	698.2085398	541.6850934	580.1981535	547.3508952	602.1761797	531.0253786	571.0077983	416.0133578	554.1229386	626.236805	568.8716792	371.6836799	585.7261607	628.4669957
eco_gcs1_t05363	390.9161356	407.2286251	513.894875	381.2957736	398.0293071	765.5122752	405.8918363	687.4611561	549.4018769	478.1307603	606.156477	496.5373145	433.6692688	800.1810058	828.0641096	330.3957206	584.6474383	668.6254373
eco_gcs1_t01167	12402.28164	8699.620445	11778.76701	10235.62901	9527.431296	13303.75398	9290.021991	10539.22274	13623.35005	8415.038697	10626.87493	11364.78492	8622.347614	12960.87133	13056.88263	6057.852196	11389.71112	15989.84058
eco_gcs1_t08217	91.72538108	82.77023138	76.66768884	66.61719984	69.52618703	74.90129152	64.62849643	74.39728629	96.4429615	67.40218849	99.10257859	82.32236079	65.69893167	74.90810671	75.1475597	66.1812407	56.04109763	30.6710274
eco_gcs1_t05232	1489.492001	1505.680626	891.7736606	1530.919934	1658.287001	1422.780242	1740.288324	969.9823992	1270.796993	2217.354949	957.0933411	1036.131606	2228.960227	832.8813948	1117.255923	1282.178261	809.9221954	978.8525998
eco_gcs1_t08828	526.5245977	520.5850367	537.1104787	539.7302239	614.1514515	579.1709253	526.7489846	554.5303263	575.9617972	451.289105	567.1993027	455.2966805	523.9418915	662.7829115	569.3255381	340.8495862	666.9086785	686.3801928
eco_gcs1_t00733	30.24056385	20.23811296	39.22657309	25.84189355	15.43196808	29.47808448	19.87285155	36.14266506	32.40749536	19.03249326	26.9122366	45.01875349	20.73751877	28.61725487	33.20429383	35.45149486	27.37357877	10.67291601
eco_gcs1_t08657	8.29599342	21.04078982	13.57748769	10.35471712	11.17895061	8.186016715	9.658536174	3.838208571	7.984422344	23.85837019	8.366579979	8.109195174	9.818658452	10.87681715	6.421936801	21.60174663	9.680494439	14.8417132
eco_gcs1_t11290	216.0151799	167.065002	238.3679044	207.4324884	183.8630666	273.1285605	179.4794742	257.0565831	245.746418	176.6563602	296.9320395	192.2164266	173.102175	252.9152486	199.712591	101.3611662	285.8360288	216.2207049
eco_gcs1_t07601	42.39478472	47.23093828	41.91100316	54.29337371	69.33456264	64.68665268	72.11327588	50.74667855	64.11702722	77.31612564	55.04104909	45.8977498	72.44197857	48.79830893	36.09683762	44.61962914	65.18137604	33.66676225
eco_gcs1_t02085	50.39158422	41.54766077	54.30828371	53.00370826	56.5837675	75.30341841	42.69971708	50.80468648	70.5092339	51.57345668	52.35888317	77.68376917	37.82834588	55.2178408	65.33766482	50.08871335	56.20431871	39.51059779
eco_gcs1_t08571	23.39686402	29.09896148	33.85702882	19.18275161	18.04690778	19.19527689	27.15908648	24.55261428	20.32521376	25.34082919	16.39217475	33.04482597	18.74658257	27.70939308	39.56396212	34.83887314	15.67610256	13.23704667
eco_gcs1_t01076	21.82268569	27.76678705	26.06782232	29.97766851	26.06152381	56.88738136	23.91369692	49.80148311	27.63522731	45.07562692	47.42964383	29.02170841	47.605649	26.88289208	27.47967201	31.53382834	42.17927929	25.18092964
eco_gcs1_t09939	382.9126169	617.5010656	472.0294457	403.994584	583.0452903	392.2669525	525.9735756	426.4414531	426.8718575	409.6406578	445.5043513	321.0991988	514.0942847	487.2346132	396.1449548	388.2376755	423.9357075	464.1768529
eco_gcs1_t10485	31.61142991	31.55710456	24.28318061	41.7597442	35.14601597	39.43948652	39.43676269	35.50810323	29.94909329	34.34954337	39.9001451	24.54322813	31.43725956	37.38146344	28.41964795	42.33263127	34.81132256	12.71885285
eco_gcs1_t09392	17.79862629	33.8614802	20.36421679	18.50644646	22.68583988	12.62539281	20.30914127	21.77605556	23.52467007	31.32288807	25.12697218	28.71240962	22.18360292	26.68306508	15.83688259	26.34564039	20.53179364	7.678304065
eco_gcs1_t04939	35.70254077	28.89690326	30.00096491	34.58878991	31.68732188	36.28101299	33.54694665	27.70773995	30.06898866	29.49097759	28.2446017	25.94386067	30.3144529	30.4679867	31.39834517	34.06197759	31.57550517	10.94062384
eco_gcs1_t11358	4.092812724	15.1627497	8.296463981	4.8887353	6.033036524	4.000038797	4.599787475	3.015263429	3.2729361	12.95355197	5.795488377	16.06425105	5.039208541	9.67441468	4.403041281	13.09894847	5.021528192	9.407985354
eco_gcs1_t07551	41.92651117	67.29811508	52.85971844	48.84916155	58.47505181	54.67615292	48.92137601	56.94285209	46.11815906	39.12314933	48.71790752	45.26864228	54.41401347	54.51355363	60.34476458	49.24565504	42.39641128	17.42895416
eco_gcs1_t02027	22.00352523	38.438815	22.81818766	37.4503382	41.10523693	31.59246606	35.48315606	40.54103985	40.01149225	36.73223531	41.06778763	35.39873304	39.10693847	24.16560271	23.19222934	41.4719903	40.70141961	9.217988998
eco_gcs1_t00886	52.51190505	46.99536712	62.41116292	59.21937321	62.17081738	53.48892262	49.04686472	52.29308318	58.81295647	58.07747622	50.30506468	59.29487517	69.94726524	54.74225202	61.59278745	62.89291793	51.86542237	27.88070442
eco_gcs1_t00409	116584.682	98768.42323	102928.5784	116867.8298	104916.9288	112330.6435	111423.2248	92937.21017	118647.0007	98167.3267	89143.99927	88836.05707	101133.1103	110631.9477	125490.6777	72741.51608	85376.57643	114241.5116
eco_gcs1_t06777	4773.592145	11045.62939	5097.895936	7107.715257	12740.80799	4879.254131	10158.87256	4110.084221	5388.523841	8665.778596	4023.569818	4625.632702	10279.4283	4856.198311	5213.849119	6638.91081	4486.203046	5286.942866
eco_gcs1_t11571	683.4029013	970.6529576	836.3793437	891.3615053	1018.018291	896.7779287	949.1696133	860.2064205	997.3738489	759.6433327	886.8406586	718.663005	745.5060824	876.6709427	830.1956841	575.4948897	1014.62783	936.9440398
eco_gcs1_t10624	6.431019392	8.050179741	8.663600518	8.615816502	8.0977741	7.204635453	9.604569994	10.31546734	7.277647472	7.53281608	7.984850838	20.81071505	9.082176975	5.594595671	6.006172665	15.81265273	10.24550602	5.54192101
eco_gcs1_t04375	1234.894741	3090.488917	1162.140333	1536.298361	3229.91434	1194.871985	2239.651368	1275.091661	1233.54908	1831.93602	1336.168413	826.2159781	2291.713747	1326.382505	1136.675534	1399.490506	1299.27945	1182.766892
eco_gcs1_t07416	239.4681032	482.3696898	424.0042198	268.5099843	568.1074174	303.5241717	355.7926194	336.5882349	321.2596306	371.3947899	342.1080919	232.6769071	425.1064028	349.1383976	380.6549804	242.7709217	303.2295529	370.9394019
eco_gcs1_t12419	175140.7344	15178.8267	113321.6457	69193.9755	9905.50412	121201.9385	28588.60358	152902.9514	99179.38557	22965.07368	102843.7342	92989.17144	20264.32344	74634.21277	176449.9562	26123.63551	41146.75981	105409.8733
eco_gcs1_t10292	35.14897241	25.51594334	25.1202536	34.08417428	29.76150133	41.79327335	39.14843662	37.96850257	42.20842573	36.34037743	36.19170071	31.58989637	34.57760991	28.80612547	32.55957215	24.80374188	34.73609361	8.974500798
eco_gcs1_t03882	75.07039669	95.19535978	55.15834086	80.36344476	63.72035071	40.10826577	102.1874084	51.40563159	37.64804869	119.8411567	42.03563828	32.6582791	135.9636367	46.94019053	45.93742646	113.1148386	40.73442789	36.69272028
eco_gcs1_t01339	15.26212782	12.12673165	17.05487155	12.57094007	9.701110749	25.13871056	8.899151099	16.85521952	18.42570951	10.95027925	20.80895278	19.18456459	23.38972562	20.86657797	22.39570553	7.58565727	11.29268839	9.249858095
eco_gcs1_t03538	86.55877379	110.0797898	64.17663188	89.35264041	93.25010959	62.15727253	71.22829184	81.80401505	91.15395098	108.7778223	76.16837313	64.55895214	88.41155395	100.4372784	55.06899997	67.00167712	81.76871244	42.94154467
eco_gcs1_t08637	2.733694971	6.135355472	2.698132838	3.133480068	3.04266141	3.609390366	3.171547661	3.037594601	3.789736863	5.05924475	3.463272435	4.308955359	3.14332577	3.261696443	3.523159169	8.16489004	3.314793905	8.526556907
eco_gcs1_t00396	49.66150649	75.42274676	66.53378193	57.62092759	65.60673502	45.87172649	64.77021768	61.57184905	54.88865544	50.97733636	62.9465431	44.26588819	54.14909616	69.19808813	52.37261672	40.93207205	64.33827446	28.36932161
eco_gcs1_t07294	1581.798561	1165.825072	1665.173991	1334.363549	1854.763131	1848.246684	1323.658423	2561.383651	2047.803687	1285.003458	2002.660631	1158.349718	1213.12725	2140.514728	1427.241207	745.0484352	2404.849942	1893.53725
eco_gcs1_t05841	3.829459619	4.029097934	3.239227251	2.720428369	2.944617592	3.39695502	4.617715406	4.869487232	3.013737274	4.847720591	2.994949548	4.890943669	3.743433486	3.13938771	3.493932422	8.19986544	5.27756256	7.029764001
eco_gcs1_t12483	168.6672275	44.7784988	141.1825274	98.85812892	39.36821645	211.3653304	82.56299091	112.7835695	101.7533383	72.14351781	184.3137838	90.06081839	67.1136924	130.6163562	181.979372	47.06757557	51.61200697	95.39210454
eco_gcs1_t12290	17.13002125	6.127715372	6.805703493	12.81314379	4.109042845	19.33891062	6.263684482	13.80716221	5.929637545	10.49355964	13.10592069	5.60738014	10.33551499	7.47392909	9.399276973	11.05662957	8.678811858	10.4907187
eco_gcs1_t12261	515.0816769	258.7648958	365.1018324	446.367056	304.3427454	403.2319183	376.6082957	391.0566115	464.2210493	401.2724812	328.8819244	483.10433	316.7158871	403.0073764	539.7943512	336.103127	347.1178161	634.0329706
eco_gcs1_t08903	4.881085036	5.213438834	7.159146604	7.343926556	8.330775365	3.446818446	6.12245948	7.010482865	4.137416651	7.6225529	3.693800354	8.569553902	7.530256337	7.227702462	7.400197568	12.00008622	5.055649252	7.830198066
eco_gcs1_t09463	2393.915251	3081.858496	2534.339287	2114.306464	3287.781982	2799.838837	2427.846867	2635.561994	3043.193659	2656.690345	2587.332029	1987.611844	2688.603669	3147.259104	2464.526262	1764.670718	2870.751442	3337.679697
eco_gcs1_t06419	11.03104814	20.37145928	16.31853269	11.88078148	14.04841683	12.77637417	9.563484645	16.54449579	17.07431365	22.71079828	14.13353385	16.31701424	11.53129696	11.5780804	6.85330672	23.48065082	12.23704497	7.273312868
eco_gcs1_t01716	12.2699472	8.899425237	8.030215152	18.3407345	10.98107051	8.009858687	10.32954468	12.0750817	7.187818269	12.97836071	19.46595545	24.79771322	14.77788928	6.944840416	13.20022342	27.11803554	14.94371675	12.00309113
eco_gcs1_t02067	250.2585224	168.4518551	159.5023819	259.0794555	228.9412252	270.1106301	304.5309937	190.7206411	248.3836044	282.7581509	211.5631545	170.5329638	294.367963	207.8157469	215.0200556	237.1421264	268.7987193	243.432927
eco_gcs1_t08717	128607.7923	164474.9434	132041.6027	137575.6296	196241.2432	136223.7543	175249.1329	116500.0925	139304.3683	133960.2367	123054.4546	115466.592	160199.4865	148842.0862	149192.1302	100769.6843	119223.5341	165234.7087
eco_gcs1_t12376	551044.2804	338542.3584	470561.9177	454470.1828	465139.2851	658867.1739	504394.8927	516168.2185	570776.7862	373837.4313	584496.5097	458380.7499	431038.7823	591593.1544	845129.5385	357648.1807	367390.6298	730043.8914
eco_gcs1_t08977	444.1504965	64.9860826	145.3131822	93.6720625	68.22099619	158.079793	56.60641201	164.8078167	134.6215305	49.57140752	237.1252349	120.8575657	54.03845584	222.2553435	118.3289418	50.74536224	92.83969248	85.55145805
eco_gcs1_t11860	21.36138926	10.95172718	13.62753939	20.13455305	13.81971271	20.90508572	13.59718666	16.31888464	20.15913412	15.89718379	23.94087276	28.56156782	12.80697037	15.83540774	20.53596839	26.76303702	15.54636826	13.78789589
eco_gcs1_t10246	6.539245736	6.029554313	5.437996323	5.533481414	3.891618146	3.686856345	5.137514397	6.336018568	5.094774452	4.240894643	7.763835459	16.92551016	3.623344518	3.175662869	3.492756708	11.30343205	8.034433929	10.32478147
eco_gcs1_t08313	6.720274829	5.606279175	5.039567172	4.565795197	4.707436897	4.47428053	3.312559441	4.665564911	4.75297613	6.531829055	3.357382666	10.84145637	3.911852834	3.243806328	4.043190911	8.304521684	5.470052438	8.846602324
eco_gcs1_t07243	121.1277873	62.96363158	113.7632062	103.8951602	60.54457113	136.1540466	76.49669872	128.5585285	150.3132557	73.56022233	133.4280103	130.5154718	64.81061372	128.5292238	123.5201368	77.28642738	119.0748528	86.37025244
eco_gcs1_t07581	19.58096131	33.9677609	22.27709475	21.3764343	34.58799601	15.86272703	31.27724436	16.50846267	17.5252019	31.72889112	14.59711584	23.45765062	40.08508574	15.48323371	19.77027547	44.571702	17.64249659	9.451471544
eco_gcs1_t10618	277.2251755	313.9429895	192.9006728	310.8688455	341.9790771	166.1817881	374.8746893	167.7914976	213.5067221	317.1736207	182.7365914	160.2569073	352.919631	230.7870772	181.2015135	244.5622178	197.5270865	236.8570796
eco_gcs1_t12152	10.31717411	21.9908127	19.13659445	19.76827437	15.13055128	14.42214579	16.24169248	23.2669963	15.87962988	18.13755051	31.28684037	86.914986	18.19314891	17.98900172	13.51609174	34.81664613	20.09669801	16.51389905
eco_gcs1_t06664	96.23519212	48.66075399	75.09070081	100.8277949	51.92317069	77.66063949	69.51750911	80.30813061	76.22670683	66.62238502	72.59412021	84.18242714	63.16624096	65.40732446	93.12632402	81.35407793	69.42349965	69.10256423
eco_gcs1_t06898	114.2003025	222.8992849	106.2800397	138.1068425	218.0585448	101.3720084	186.0911912	105.6022787	107.0369581	140.9156437	114.4785177	88.20251273	131.1064507	114.8414004	105.5701717	96.37560165	113.4821576	97.49532656
eco_gcs1_t06365	3.60653374	2.164272181	2.642082181	6.740235613	4.200583487	4.086356552	4.341630448	4.043761184	4.246541937	2.730310478	5.92886867	7.862481572	3.764808609	3.590460092	4.637506346	6.682688496	6.066089722	14.3439755
eco_gcs1_t05810	291.2001056	211.2751583	249.3424137	295.0456584	236.6069596	259.0053839	269.3632833	266.8923996	268.8380139	214.0266888	232.0604291	212.4751406	247.7321487	251.8171569	292.0136944	222.119412	239.1241854	234.9407288
eco_gcs1_t03129	3319.939291	2438.148435	2572.720517	2838.008311	2940.476264	2766.088474	2824.600428	2610.787132	2746.282399	2785.667604	3140.91556	1919.672345	2835.798227	3057.916136	2780.110712	1927.219524	2655.583697	4108.908414
eco_gcs1_t05025	2.718029758	2.858026664	2.174385688	2.637094425	3.117261884	3.577159642	3.204941808	3.024322454	3.230633842	1.811003301	2.62840682	2.99612257	2.418259186	3.139375371	3.720720568	3.772652768	2.58416814	8.666043067
eco_gcs1_t07709	12.59643491	24.37641957	16.59326765	16.17782156	23.21293165	8.934121003	14.27165254	15.78056609	19.83126944	22.61156705	10.6956118	23.39060949	19.21555183	11.89735443	7.241805601	34.66736111	13.18210529	10.53954358
eco_gcs1_t08723	77336.42145	99294.90222	82516.54592	92647.37764	101691.8803	84617.50561	113845.2493	72096.11748	85843.90428	84040.9735	81426.87611	60660.61249	107458.9679	86001.61764	73208.21671	65691.96251	71296.87672	83222.44073
eco_gcs1_t09291	13.31318497	8.354702537	7.676620017	10.72820658	6.167283364	13.36887366	19.08981225	8.285866323	12.75455213	11.20240538	5.199476904	22.28089587	14.68562468	6.356867113	11.47976352	17.28688484	9.576530317	10.16094631
eco_gcs1_t10253	6.102779825	6.868010777	4.823752744	12.81401884	4.678451573	3.686496475	5.286558942	4.932194182	4.024333885	6.901439107	4.324684898	17.77791911	3.992334922	4.065537327	6.13422785	13.72429297	9.958895257	7.394160146
eco_gcs1_t11418	84.59895425	70.63612592	86.34809016	92.5370314	62.46547112	95.4909123	72.47473632	72.84629769	91.95145682	58.17644472	75.09798776	84.49596616	70.51817393	89.04655102	81.15733422	69.08234339	124.9219187	64.40291027
eco_gcs1_t00344	1137.955312	2545.313831	1313.598445	1514.719567	2905.326509	1563.481728	2664.582336	1673.418789	1866.899142	2057.557154	1586.973221	1399.347777	2239.295147	1596.070634	1599.993943	1505.002416	1699.902155	1510.846685
eco_gcs1_t11620	159.7632129	113.0701156	152.4573583	144.4217951	143.3689781	168.3998633	191.9147788	195.765403	172.5080437	150.0324489	136.0960267	128.2331231	151.7378304	206.5744974	181.4102542	131.1121211	135.3287452	163.8497573
eco_gcs1_t11997	3602.274283	3213.686674	4091.113698	3424.441474	3590.111739	4823.224278	3792.081825	4210.539223	4344.852108	2999.32298	4025.031121	3237.214528	3292.536785	4257.246956	4905.438027	2250.328285	3846.270116	5008.666975
eco_gcs1_t08449	6280.338156	10623.87125	8411.77346	6833.260878	13313.64211	9159.109619	8846.960813	8152.912244	8180.379019	7667.225417	9293.892017	6245.362063	8818.298103	9574.986238	8001.623357	4958.31507	8916.274764	10550.82575
eco_gcs1_t12200	11.45083798	12.86455009	12.58859352	21.45105564	11.47256706	12.36368924	14.1702975	11.93958276	12.31634252	13.18487054	17.32447782	42.01989169	16.34613771	16.99652029	9.492129479	42.70955189	23.92560918	11.96787571
eco_gcs1_t03428	70.76037437	30.10177482	48.18646251	47.0392257	24.88159816	71.80754073	37.89665193	80.65282124	66.53998851	44.45699992	62.50992686	53.44198473	41.1309649	49.53877023	52.8062639	42.81236044	59.09709896	23.85664384
eco_gcs1_t02787	164.0317623	163.8309542	190.8166328	171.2994455	179.1362002	145.9605413	153.6662027	139.0505697	136.8373357	132.7746773	161.6516342	100.6561815	134.9630977	175.5971262	154.715744	106.6297499	158.467786	159.9508605
eco_gcs1_t05719	3.172018232	4.123135691	3.823859055	4.262519015	3.246831204	3.824302798	3.266791922	4.752909085	3.405291687	4.223917913	3.15547767	16.71703423	3.293794574	3.289629743	4.112073358	16.5565486	3.036505668	12.79436314
eco_gcs1_t08885	7.719892868	7.152410508	6.345319241	9.404922506	6.736602927	5.867430355	5.179035578	8.341120968	5.216793444	8.475632253	5.020907501	19.76550986	6.41804714	4.161446197	4.112694738	28.11995931	6.340744995	9.99412378
eco_gcs1_t09498	192.9758005	252.0668188	253.6930739	175.8214272	262.4400448	235.8813429	197.1067875	253.7003053	247.3429958	167.6091516	242.5374517	193.3730911	183.5662746	302.7152187	279.0811957	136.6085288	263.2712791	238.2455817
