	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t90	t90	t90
eco_gcs1_t08686	391.0680298	300.8458092	302.9169541	234.9584996	247.634484	262.7227412	193.4929736	314.3022478	188.2987784	168.3589451	222.3652554	235.9956669	389.7315458	245.97081	297.1167367
eco_gcs1_t06161	477.7250583	376.3502745	47.48811932	120.4401506	129.3434616	205.0807383	130.9780337	79.40842787	228.0927348	212.9987487	99.79978868	173.2864169	958.3874357	558.2832736	586.9281918
eco_gcs1_t11127	319.7746942	74.14480197	77.91042288	133.5983016	60.90477779	80.17544252	93.84519085	34.26860778	111.5562258	466.7790894	189.444657	120.6213496	553.162396	140.3384679	193.5198161
eco_gcs1_t03438	2674.129273	544.9893167	338.6053051	4212.774737	1787.52827	2550.05704	1931.997856	288.0707969	2853.835139	2764.364371	223.9076719	152.6053974	949.0356952	326.1670917	298.73605
eco_gcs1_t12384	841715.1833	49179.31611	100263.1127	597549.2361	324277.3397	498951.5227	388737.8453	74955.29664	712980.2165	495882.3508	90901.44999	87527.61167	398480.2607	215430.8352	311138.0189
eco_gcs1_t00899	1504.154962	554.2887122	1052.033037	2323.132298	1378.256876	7325.879032	1409.207182	279.85892	1780.288909	1285.487621	525.3780213	526.0820725	1757.606908	1147.087145	1568.903228
eco_gcs1_t10486	1283.550483	429.0245639	232.8599987	109.3302893	97.62776645	40.31580554	80.55731702	201.7615767	31.5722527	35.54603733	171.9407355	180.7461889	203.2447228	281.7977962	189.5651467
eco_gcs1_t05772	435.8714312	443.3228434	222.1600191	661.5340247	645.7308572	880.1993097	444.8403231	242.6008105	645.0523783	466.9423591	364.1212898	579.3402983	2020.411467	1035.738463	1630.085524
eco_gcs1_t01422	241.9808003	251.6156906	301.4814378	206.3866015	202.205367	149.4510457	177.8833914	357.1550349	98.83528944	197.4920168	243.2547907	324.4566986	102.3701031	232.2690486	193.2576216
eco_gcs1_t03292	96.31924533	28.20289485	26.44777369	62.3965649	95.14834277	76.01601098	39.29338817	22.45322923	149.2797343	34.69939649	26.56063451	12.38220267	61.25170821	136.94806	54.264972
eco_gcs1_t00878	89.40294233	185.2809737	188.4557341	121.3007728	134.8722811	128.5668587	158.5591275	223.0229667	133.9411786	101.1756393	148.0361207	165.0860647	86.38739109	82.47990485	61.03941159
eco_gcs1_t11015	79.19995669	16.35047439	43.75399118	194.6038521	117.2588601	169.0471131	154.8463097	29.1971118	335.7861563	148.5941107	29.42658553	18.2917372	150.8263307	96.34595878	99.32951234
eco_gcs1_t01548	104.2548901	146.8796227	181.2022582	91.47272526	125.1576377	85.64720264	39.38246655	180.6142518	45.42646665	95.32930562	286.4301669	178.5098399	75.89167645	124.6075172	89.11583492
eco_gcs1_t02946	11.03352837	3.699716156	3.320356551	14.91330639	4.614780122	13.2870775	14.67032971	3.297758497	19.94297038	11.09624582	3.314016875	3.076459507	11.23947536	3.717804358	4.635126059
eco_gcs1_t07830	11248.05928	2438.320366	1199.604573	5086.187514	2914.773143	6812.758782	4091.112276	862.1062355	9964.044619	5060.775777	1870.153388	1461.779594	6183.101841	2956.81659	4089.5253
eco_gcs1_t06700	218.2888199	179.648603	162.9737252	222.2882336	91.42326139	77.20527451	177.5752544	250.4353838	91.61656832	184.4239979	221.3605585	180.0778899	122.1075649	92.56519547	75.39915351
eco_gcs1_t04318	53.46519435	43.58305927	57.21518061	60.68555948	31.89529294	15.29616134	112.4289059	86.86394237	19.0081183	88.33746076	63.13799621	49.70923128	65.07235081	22.14843815	9.883413299
eco_gcs1_t09878	82.71073868	268.9659128	369.7642729	43.67302836	138.547701	69.93553058	116.9807243	368.5949789	41.60558908	49.13628294	313.3888138	277.9835054	54.19839849	148.3682137	148.4598816
eco_gcs1_t08835	2234.831981	892.9461457	845.1795299	1902.185793	2604.927962	3934.553741	894.9430986	650.1092648	3571.165017	1061.514635	646.0260274	412.8460896	547.5438925	685.5552801	869.1541048
eco_gcs1_t08008	3295.967384	827.6129528	722.9972152	3086.557017	2578.3883	2617.739755	1954.69982	745.3851526	4941.616051	1787.418324	926.9618248	636.9893871	751.9984287	522.6982628	609.4836426
eco_gcs1_t08721	11418.92486	5186.261185	649.0708577	11336.19377	4663.826559	5284.955611	10372.77412	1185.00945	6927.553716	14594.64713	1117.278526	5168.716569	47920.49956	14520.2968	21001.14051
eco_gcs1_t04754	65.90664678	14.98132966	23.22635715	32.97154807	11.08037495	24.36350469	51.79652419	30.42542727	40.32346885	131.0534467	50.64208262	35.9600124	136.0623347	37.43555593	37.03712481
eco_gcs1_t05552	24.83219515	83.64625791	123.6097998	22.50598189	46.35996734	18.7741479	85.94366201	155.4060162	19.41306434	23.17436543	57.72448386	116.2212296	24.74116414	51.74661705	43.97442848
eco_gcs1_t09853	2642.243042	1407.632883	465.7495548	1305.432744	1236.841801	1751.865499	1396.253668	449.6927291	2779.350905	1416.720761	475.6503422	887.8972874	3666.540508	2621.346136	3503.106878
eco_gcs1_t10411	8545.226213	1736.680817	1022.477262	7271.133954	3800.581586	5312.722943	5038.782974	983.7675434	6355.95589	7921.89848	1527.611301	1607.996881	9629.768128	4383.047891	5059.713975
eco_gcs1_t10951	25.08781682	91.46729161	136.7661495	39.76262971	25.94146572	25.24066122	16.37247224	122.5626215	20.12966803	40.34696316	231.230734	119.5710383	19.20465513	19.6997211	22.96342915
eco_gcs1_t02359	42.73531247	92.40898858	147.7658612	30.59724526	79.42354233	34.11049643	15.61910964	136.0361892	29.30143165	34.6032973	176.8312923	119.8662931	23.99708186	84.7709846	56.60738838
eco_gcs1_t02005	313.5562271	299.403772	285.90844	408.9853352	1180.625155	1006.630084	300.6442277	326.7794028	1942.606139	358.9411878	272.1369616	271.5814911	312.1031834	423.7194774	469.0128249
eco_gcs1_t08608	258.3941617	225.035951	244.1787285	255.7778811	293.6674903	349.30119	179.9358225	263.1877257	301.6597679	238.9180869	209.7335546	172.5431059	128.2479793	118.5276071	134.3031903
eco_gcs1_t04123	35.39212274	53.34259815	68.71982277	23.4592091	19.02338069	25.58877154	75.26569537	77.75457201	32.58349752	31.45182246	51.51386232	77.61836519	30.42908266	46.89643164	35.80092152
eco_gcs1_t03943	22.37082013	31.29104279	8.103400613	25.87576389	15.24008859	20.6176425	34.56153782	43.97176164	109.1254117	78.09792585	46.43199276	52.56148807	80.79770797	54.62853594	55.43011515
eco_gcs1_t03631	112.1989071	66.70407141	107.8679968	103.6466296	63.14738982	57.72870144	139.8323684	127.9109056	63.50150281	103.5241495	52.55852713	120.3200011	75.7674951	79.68562515	68.82508168
eco_gcs1_t11987	626.7327286	351.7803072	406.8438986	455.3026428	556.6453554	560.3684289	399.6097557	413.6855656	1343.208201	413.7038347	478.9436913	312.1513551	236.4031975	314.4478531	265.5506328
eco_gcs1_t02114	367.212798	344.6380513	348.6499907	423.4494326	508.5539591	621.3412346	250.4105395	274.4567315	534.6252868	387.6174819	751.9663059	377.5584052	449.7287066	513.1316415	598.5079857
eco_gcs1_t09235	105.9161273	310.3548566	423.7459548	128.8178523	180.3314682	86.95995614	99.90460768	401.2987903	45.32142199	170.4647541	259.9569593	385.1612252	100.0919565	233.7101743	248.0596706
eco_gcs1_t02435	263.4926031	60.64780304	64.26191181	172.1113043	62.33943245	75.90241277	82.97615685	64.41410732	81.2557389	120.4958538	96.89661739	52.64822027	75.29732445	24.47973582	17.47856015
eco_gcs1_t12338	88.61335611	172.8392453	229.1190886	82.03214521	141.4731345	70.46613373	88.35238145	210.4392422	70.82984216	108.7552397	172.271854	169.7234977	132.0816302	177.3091863	138.1381454
eco_gcs1_t02863	159.2765127	248.3900156	155.189075	215.3954922	195.513843	156.8798712	160.886988	173.3780859	187.7693976	147.7391881	164.890994	177.0217711	732.3425314	411.7985075	343.2356435
eco_gcs1_t10608	165.4054892	504.1924633	426.7800936	243.2718187	426.4446701	387.9153274	295.810679	455.4478725	422.8715499	278.8322379	357.5949764	462.925404	650.1787032	657.9761752	572.9895473
eco_gcs1_t01884	31.28258223	44.50978276	36.81436887	41.7714058	37.74878815	41.91368214	32.07442768	56.1161377	42.5260731	41.05330424	137.5908743	70.81400344	57.1925656	36.53523167	27.42267363
eco_gcs1_t03930	538.3237054	616.1468354	513.169646	247.9273149	264.8924217	170.2894603	251.9680028	565.9381544	125.5205502	281.0636515	446.0877154	558.1695124	259.1634037	393.7731448	373.8256665
eco_gcs1_t09324	555.1702352	269.9282389	250.4826224	374.1242828	295.6436723	586.9059704	397.2690596	238.890347	520.6411417	549.5710945	236.1448755	323.1572768	504.0463289	369.8414371	520.148451
eco_gcs1_t08316	54.01106492	299.0186039	378.5916242	48.99531654	164.874589	77.53778961	86.19326241	374.5747668	19.2677422	51.25996128	324.5432302	360.6858462	37.50455072	212.1221835	175.0490634
eco_gcs1_t11835	5904.09247	1669.045539	668.1222829	5219.904868	1581.896601	2173.384531	3379.283786	555.5741665	2076.191615	9861.352237	531.3423594	1669.703824	20596.83153	2927.646456	8017.799273
eco_gcs1_t06457	32.22791	34.9216105	55.8587111	35.02772794	25.62081833	22.81167612	65.94962927	71.23788507	29.35540051	55.58853377	99.52868724	55.56198527	34.812076	25.7062956	18.82299157
eco_gcs1_t05116	427.9928428	149.0232069	84.05959484	121.1316689	67.7932975	206.7149766	377.6586603	174.0929668	818.2515138	1425.989641	244.1767002	97.26851162	198.3106315	74.99073212	90.8959277
eco_gcs1_t07192	127.6160442	351.5140911	399.5863645	99.95586437	179.5342644	103.1706633	173.9370772	408.8578094	108.0596933	102.5258583	425.1687141	417.9809012	184.854665	287.1974865	273.1562762
eco_gcs1_t10322	24092.36296	2991.243674	2386.002527	58969.10368	8021.545727	8669.320837	21069.62445	1051.556433	4815.141484	9148.032985	631.8290088	938.1872386	6309.38027	1779.530892	3046.703361
eco_gcs1_t04327	3735.285094	967.9187848	725.2153052	2927.595351	2123.957047	3069.315859	1744.806653	680.7909118	4042.611081	2935.455279	1939.878393	718.2012198	2306.399598	1585.421988	1774.371344
eco_gcs1_t09495	140.8485038	377.1836815	507.9534603	118.9833599	217.833345	85.49711707	244.4885828	501.597557	63.22007584	115.2920767	403.5783214	475.4956793	157.9109836	306.5208249	270.3126564
eco_gcs1_t01717	74.95213046	264.7302163	340.7046973	64.3367196	188.1158451	94.20141411	118.2185703	372.221297	28.5336327	33.04171052	409.8242026	352.1550525	44.85751968	211.3747515	155.437666
eco_gcs1_t00574	73.11524439	242.0306266	169.8613656	91.0250634	273.4999807	177.8591644	126.182319	188.6750769	237.0567932	73.82694692	109.001939	243.1410043	339.1941327	498.42867	319.4181567
eco_gcs1_t00488	637.2409877	722.5362959	263.4543348	128.1383859	176.6281822	178.7128424	112.6643126	254.9136558	152.1000355	66.2838277	285.8468292	315.5124668	337.7914154	541.1905389	499.0603664
eco_gcs1_t09794	184.278649	294.5124684	429.2464319	296.3795728	305.0255167	309.3333131	247.0577442	406.9297274	224.3818577	269.385877	371.9621837	382.5418812	346.6418075	337.38529	360.828628
eco_gcs1_t07940	158.2917897	147.0220007	176.6559855	205.3267414	122.1584752	206.0607836	203.3390347	174.2583308	199.0606915	244.473854	149.1220435	201.9915954	379.7934316	159.6613267	285.7809169
eco_gcs1_t03526	31.62284888	136.7096834	249.3384332	74.46013135	116.5544696	67.45881828	87.9697767	250.3857739	67.03495639	75.4875461	168.0815164	271.0687929	29.50419801	161.4703037	168.3069992
eco_gcs1_t07090	84.20894894	274.2224364	725.7278707	63.25499718	143.6095206	142.9510581	128.7456282	375.2424027	75.77367614	63.89118265	300.1834703	698.5248471	54.43078115	217.297325	392.2412478
eco_gcs1_t03825	25.97295263	3.00957919	2.601347832	40.33450742	6.360857061	24.17188142	11.6614076	2.583467943	37.61339853	42.6976904	4.129010973	4.410067605	72.15921163	22.41176903	31.40119047
eco_gcs1_t04095	349.9407898	197.5433876	127.0897109	304.1317879	295.8177729	376.0609691	207.1121333	140.9165682	472.2528242	320.8573273	118.9546049	150.1526371	325.9636542	208.7490345	265.5114755
eco_gcs1_t11187	332.5082036	209.7799438	300.1923664	435.9499092	282.9440793	269.0148185	283.1501727	258.8725359	158.2884989	263.6105659	461.0172461	274.9578387	193.6131441	204.5404312	228.8345936
eco_gcs1_t04898	27.51154585	28.34495733	24.85070905	44.32383071	18.07169399	47.51563377	29.32332648	28.26138082	36.37450413	22.77710287	8.075363672	25.05859743	52.62017094	30.85678261	28.45421923
eco_gcs1_t10785	221.6859423	168.8632258	160.093554	158.5754965	193.6578903	168.3727403	121.3822111	218.0339567	249.9595161	144.9398808	256.5791049	231.0684518	165.9234934	213.9634796	135.4486565
eco_gcs1_t11801	84.77349068	135.6594857	160.7604908	104.3466042	104.1733334	105.5670409	216.4370052	232.8297528	48.76086446	145.7167664	216.2493098	174.3819041	159.6049953	149.786313	96.68766572
eco_gcs1_t11133	119.0009795	355.6418587	481.3696926	98.27241766	223.6903889	96.48579605	104.9027531	482.4477331	32.1213978	89.47710665	402.8458222	489.2119601	67.29137732	281.0191998	239.1183479
eco_gcs1_t10501	13.27249108	32.51687908	67.57290134	13.44064095	17.25231564	9.786326598	8.686880525	17.28495167	19.18425373	15.60573286	17.26260189	23.28396376	15.23730284	15.98493481	18.13084517
eco_gcs1_t12215	351.7969376	430.7746886	526.4917016	445.379107	345.6841409	339.0664315	353.1787394	534.7627825	256.0785395	349.0824801	460.1036761	476.9849782	240.8428317	460.1775807	407.3390511
eco_gcs1_t07127	9.449555248	6.110837376	4.113833756	6.802384298	5.673604587	8.661202969	5.416597065	3.035012341	19.45743393	6.388994225	5.480681192	3.90376934	7.27613534	5.116214506	4.643078587
eco_gcs1_t11799	167.4278533	402.6695628	454.7130562	192.2371907	374.4482312	322.6810446	275.1308348	505.3262903	277.272066	192.7237009	612.2662416	477.8009939	273.6467855	469.4317474	346.5184726
eco_gcs1_t02150	19.78872303	125.9940633	133.3305279	18.54772859	94.37176549	68.89609462	44.23594906	118.0913135	26.24017071	18.69670563	136.8132721	120.0244446	11.71489882	107.1419212	73.58762107
eco_gcs1_t09401	81.45933934	142.8681434	185.3654084	84.6832214	127.3745579	100.8749537	107.2570522	186.5020148	93.70054349	82.15430433	148.6307288	195.5176313	74.8435768	111.5631114	125.6701448
eco_gcs1_t01329	39167.01211	10907.84682	5339.500351	21525.40976	16839.03698	29780.36874	14980.89583	5867.992356	37811.6718	24788.30201	10021.39575	8099.460054	35176.10575	25883.59056	25715.97737
eco_gcs1_t11272	73.22141658	180.6063086	255.8435512	46.19659977	121.8835617	51.18341112	126.4760496	251.9772312	23.18991284	42.06588043	189.9540123	229.9011604	35.25718384	162.3973349	142.214752
eco_gcs1_t01391	31.29469846	156.2899492	190.8594746	55.42098991	79.13094281	42.48441043	88.85307715	201.4911279	33.28026424	78.50685431	118.0904047	194.5696169	96.3084921	94.65902077	75.21662926
eco_gcs1_t01882	317.7435122	294.5941604	120.3758766	291.5642392	341.6851287	207.244806	169.9849715	99.90864537	221.0232009	249.0178745	90.14511335	144.3868644	631.1920154	312.7832516	319.6280628
eco_gcs1_t10666	276.4822579	254.5162244	379.4381445	265.9651766	242.1765194	192.6885914	206.1164985	343.2355146	153.839387	219.6171923	309.676334	370.5787771	186.2178175	208.8964483	212.1708447
eco_gcs1_t05215	79.2162744	201.7139795	43.70612277	36.66531075	23.58393893	35.69413281	151.4153084	76.81085121	39.59390244	34.64571576	52.89240039	69.75574226	321.3791526	288.4460258	80.05839838
eco_gcs1_t07824	693.9832103	711.4944863	612.6214595	1760.373373	1899.484558	3594.819167	1885.559438	873.2194692	5301.248292	3604.972085	1067.25866	495.9504789	1428.494396	812.6330263	1282.68782
eco_gcs1_t04244	301.0727059	212.7742892	271.6324142	330.3466826	321.0650764	591.0925811	220.1886107	274.8320624	568.9709264	223.9023796	377.2653	316.612052	176.2712195	234.1900522	276.4051703
eco_gcs1_t00152	329.4843131	288.1059787	266.2319856	223.1460459	328.7590304	438.467883	134.180052	244.6992242	258.1690622	144.5010527	213.81625	227.1330892	128.3917494	160.23284	216.3129426
eco_gcs1_t10032	69.3975735	237.9071023	363.3125965	49.5725219	147.7147198	49.01446813	60.62762279	309.5896109	19.39160879	45.90585147	228.3837485	285.1777095	35.38560105	139.2948574	123.2851821
eco_gcs1_t10632	241.7831529	1204.266402	544.0778391	125.7453037	305.700907	234.512109	223.0400866	537.2221114	100.4138545	91.76387644	551.7679095	894.169103	1135.026539	2467.774802	2118.721201
eco_gcs1_t09257	2331.007213	1251.216623	1022.37721	4318.669691	3672.91658	3072.071634	1480.159776	709.9070402	3503.549272	2000.002934	829.1945123	592.4629408	855.206303	983.5718184	618.4965306
eco_gcs1_t02518	38.64799848	88.31119309	112.2401081	30.54580675	55.92252278	28.6946416	37.70540831	126.1961389	19.42275326	27.13453931	88.53264421	115.5027518	23.55386891	55.36030954	34.06071351
eco_gcs1_t06972	1263.2269	299.0248161	208.0070177	1031.373039	694.2717856	1131.885266	744.2155799	186.6245046	1805.153656	979.4410504	414.24634	231.6209773	1118.247467	684.7598604	717.9474632
eco_gcs1_t03536	27.7074337	11.72503976	6.684373787	33.60921353	11.40619729	22.37689319	13.0134457	7.701254974	43.13404646	42.71793013	17.1200915	16.09842666	70.5255822	29.90687329	47.99230324
eco_gcs1_t08775	32.77736512	181.5679817	264.8081861	45.7870939	93.31960547	27.27992015	69.10895314	270.5300424	19.27422166	43.13776616	162.3533843	182.9185506	21.88456464	54.98989015	46.10813181
eco_gcs1_t10209	270.7508998	195.5144227	264.5231977	217.5985286	186.8593447	162.8571194	207.9880456	258.0120291	78.71262709	188.3581942	207.89973	227.739526	124.7340347	178.5725945	178.7091034
eco_gcs1_t11185	49.29689487	81.56426282	127.8174805	77.95833292	57.69886689	38.96395995	86.67222606	134.9712601	43.37003428	104.8847164	116.942018	148.8684454	53.12904467	58.70952743	53.83854509
eco_gcs1_t02846	9.12303104	18.33837523	30.29957242	9.121990094	11.08993941	10.05275625	6.400891786	28.0394878	19.13138705	9.181914785	21.24200139	22.61658869	10.16511107	10.27574995	13.0963223
eco_gcs1_t03976	20.81321575	8.571195158	25.01798005	13.73187369	7.845402011	13.2111249	8.687344921	24.03343462	19.52785853	16.60516862	6.57580229	49.9916735	18.51784987	13.88304378	12.02916727
eco_gcs1_t03134	51.1959748	66.07082085	154.5522998	41.54063361	91.74884062	90.56800752	73.65147813	165.9737261	47.66581569	32.87928729	75.6660489	101.5098847	35.03286623	68.48938026	49.96391335
eco_gcs1_t09946	176.7897735	27.5687245	64.95323307	163.445651	32.97000924	53.87287245	100.5142578	24.19247714	233.6886485	122.1873999	78.99762337	29.62645696	87.19694054	10.37357517	14.15128411
eco_gcs1_t07076	298.213962	48.0570168	100.6915063	303.5797864	92.40384546	83.35007114	113.7515112	91.69891545	60.42410762	221.2183284	168.2128468	108.7928582	178.9040128	84.48220939	80.58289026
eco_gcs1_t05120	2291.393142	391.0625452	397.4548486	1634.287534	351.5152968	1452.042078	1518.678155	420.5796711	2017.762712	5131.206019	572.7389028	324.8812485	497.7334819	269.8328093	261.1440147
eco_gcs1_t11918	149.7927658	321.4782452	309.3884243	146.1136124	206.6256983	167.795707	170.7867138	342.4159465	142.4551537	172.8907693	370.0996102	326.8810726	375.0030686	410.2729659	374.1089719
